quarter_id,quarter_timestamp,Bass_id,Drums_id,BASS_offset_ms,DRUMS_offset_ms,both,resolved_over_one_hop,raw_Drum_minus_Bass_ms,resolved_Drum_minus_Bass_ms,interpretation
152,55.89043083900227,BASS_00130,DRUMS_00207,0E-14,-11.60997732427000,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
153,56.26195011337869,,DRUMS_00208,,-34.829931972796000,False,False,,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
154,56.610249433106574,BASS_00131,DRUMS_00210,11.609977324266000,0E-15,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
155,56.98176870748299,BASS_00132,DRUMS_00211,-69.65986394557000,-23.21995464852000,True,True,46.439909297052154,46.439909297052154,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
156,57.330068027210885,,DRUMS_00212,,-116.099773242631000,False,False,,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
157,57.67836734693878,BASS_00133,DRUMS_00213,11.60997732426000,0E-14,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
158,58.026666666666664,,DRUMS_00215,,11.609977324266000,False,False,,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
159,58.39818594104308,BASS_00134,DRUMS_00217,46.43990929706000,11.609977324264000,True,True,-34.82993197278911,-34.82993197278911,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
160,58.746485260770974,BASS_00135,DRUMS_00218,58.049886621316000,-46.439909297049000,True,True,-104.48979591836735,-104.48979591836735,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
161,59.11800453514739,,DRUMS_00221,,23.21995464853000,False,False,,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
162,59.466303854875285,BASS_00136,DRUMS_00222,58.049886621315000,-34.829931972795000,True,True,-92.87981859410431,-92.87981859410431,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
163,59.8378231292517,BASS_00137,DRUMS_00224,58.049886621315000,34.82993197279000,True,True,-23.219954648526077,-23.219954648526077,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
164,60.20934240362812,BASS_00138,DRUMS_00225,23.219954648525000,34.82993197279000,True,False,11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
165,60.58086167800454,BASS_00139,DRUMS_00226,34.829931972786000,34.829931972786000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
166,60.929160997732424,BASS_00140,,46.439909297056000,,False,False,,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
167,61.32390022675737,BASS_00142,DRUMS_00227,23.21995464853000,23.21995464853000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
168,61.695419501133784,BASS_00143,DRUMS_00228,23.219954648532000,-92.879818594099000,True,True,-116.09977324263039,-116.09977324263039,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
169,62.0669387755102,BASS_00145,DRUMS_00230,23.21995464853000,0E-13,True,True,-23.219954648526077,-23.219954648526077,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
170,62.43845804988662,,DRUMS_00231,,-11.60997732426000,False,False,,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
171,62.80997732426304,BASS_00147,DRUMS_00232,23.21995464852000,-11.609977324265000,True,True,-34.82993197278911,-34.82993197278911,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
172,63.181496598639455,,DRUMS_00234,,-11.609977324265000,False,False,,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
173,63.52979591836735,,DRUMS_00236,,0E-14,False,False,,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
174,63.901315192743766,BASS_00150,DRUMS_00238,0E-15,0E-15,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
175,64.27283446712018,,DRUMS_00239,,-23.21995464853000,False,False,,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
176,64.62113378684808,BASS_00151,DRUMS_00241,11.60997732425000,0E-14,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
177,64.99265306122449,BASS_00152,DRUMS_00243,-23.21995464853000,-23.21995464853000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
178,65.34095238095239,BASS_00153,DRUMS_00245,0E-14,0E-14,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
179,65.68925170068027,BASS_00154,DRUMS_00246,11.60997732426000,0E-14,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
180,66.06077097505668,BASS_00155,DRUMS_00248,11.60997732427000,0E-14,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
181,66.40907029478458,BASS_00156,DRUMS_00249,23.21995464853000,11.60997732426000,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
182,66.780589569161,BASS_00157,DRUMS_00251,0E-12,11.60997732426000,True,False,11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
183,67.1288888888889,BASS_00158,DRUMS_00252,11.60997732425000,0E-13,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
184,67.47718820861678,BASS_00159,DRUMS_00254,11.60997732427000,34.82993197279000,True,True,23.219954648526077,23.219954648526077,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
185,67.84870748299319,BASS_00160,DRUMS_00255,-11.60997732425000,0E-14,True,False,11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
186,68.19700680272109,BASS_00161,DRUMS_00256,11.60997732426000,23.21995464853000,True,False,11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
187,68.5685260770975,BASS_00162,DRUMS_00257,23.21995464853000,11.60997732427000,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
188,68.9168253968254,BASS_00163,DRUMS_00258,34.82993197278000,-81.26984126984000,True,True,-116.09977324263039,-116.09977324263039,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
189,69.28834467120181,BASS_00164,DRUMS_00259,11.60997732427000,11.60997732427000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
190,69.6366439909297,BASS_00165,DRUMS_00260,34.82993197279000,11.60997732427000,True,True,-23.219954648526077,-23.219954648526077,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
191,69.9849433106576,BASS_00166,DRUMS_00262,23.21995464852000,34.82993197278000,True,False,11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
192,70.35646258503401,BASS_00167,DRUMS_00264,23.21995464852000,23.21995464852000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
193,70.70476190476191,BASS_00168,DRUMS_00266,23.21995464852000,46.43990929705000,True,True,23.219954648526077,23.219954648526077,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
194,71.07628117913832,BASS_00169,DRUMS_00267,23.21995464852000,-81.26984126984000,True,True,-104.48979591836735,-104.48979591836735,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
195,71.42458049886622,BASS_00171,DRUMS_00269,23.21995464852000,23.21995464852000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
196,71.79609977324263,,DRUMS_00271,,23.21995464853000,False,False,,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
197,72.14439909297052,BASS_00172,DRUMS_00272,23.21995464852000,34.82993197279000,True,False,11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
198,72.51591836734694,,DRUMS_00274,,23.21995464853000,False,False,,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
199,72.86421768707483,BASS_00173,DRUMS_00275,23.21995464852000,23.21995464852000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
200,73.23573696145125,BASS_00174,DRUMS_00276,23.21995464853000,-46.43990929706000,True,True,-69.65986394557822,-69.65986394557822,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
201,73.60725623582766,BASS_00175,DRUMS_00278,0E-14,0E-14,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
202,73.95555555555555,,DRUMS_00280,,-69.65986394558000,False,False,,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
203,74.32707482993197,BASS_00177,DRUMS_00281,11.60997732426000,0E-14,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
204,74.67537414965986,BASS_00178,DRUMS_00282,46.43990929706000,-34.82993197278000,True,True,-81.26984126984127,-81.26984126984127,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
205,75.04689342403628,BASS_00179,DRUMS_00284,34.82993197278000,23.21995464853000,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
206,75.39519274376417,BASS_00180,DRUMS_00286,34.82993197279000,34.82993197279000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
207,75.7667120181406,BASS_00181,DRUMS_00288,11.60997732425000,34.82993197277000,True,True,23.219954648526077,23.219954648526077,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
208,76.11501133786848,BASS_00182,DRUMS_00289,-46.43990929705000,-46.43990929705000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
209,76.48653061224489,BASS_00183,DRUMS_00292,0E-14,34.82993197280000,True,True,34.82993197278911,34.82993197278911,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
210,76.83482993197279,BASS_00184,DRUMS_00293,34.82993197278000,-58.04988662132000,True,True,-92.87981859410431,-92.87981859410431,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
211,77.18312925170068,BASS_00186,DRUMS_00295,46.43990929705000,-46.43990929705000,True,True,-92.87981859410431,-92.87981859410431,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
212,77.5546485260771,BASS_00187,DRUMS_00297,23.21995464853000,-69.65986394559000,True,True,-92.87981859410431,-92.87981859410431,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
213,77.90294784580499,BASS_00188,DRUMS_00298,46.43990929705000,-34.82993197279000,True,True,-81.26984126984127,-81.26984126984127,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
214,78.27446712018141,BASS_00189,DRUMS_00301,34.82993197279000,34.82993197279000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
215,78.6227664399093,BASS_00190,DRUMS_00303,23.21995464852000,34.8299319728000,True,False,11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
216,78.97106575963718,,DRUMS_00304,,-34.82993197278000,False,False,,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
217,79.34258503401361,,DRUMS_00306,,46.43990929705000,False,False,,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
218,79.6908843537415,,DRUMS_00308,,58.04988662131000,False,False,,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
219,80.03918367346938,,DRUMS_00309,,-34.82993197278000,False,False,,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
220,80.4107029478458,BASS_00191,DRUMS_00311,46.43990929706000,-58.04988662131000,True,True,-104.48979591836735,-104.48979591836735,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
221,80.78222222222222,BASS_00192,DRUMS_00312,104.48979591837000,-46.43990929705000,True,True,-150.92970521541952,-150.92970521541952,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
222,81.13052154195012,BASS_00193,DRUMS_00314,-46.43990929705000,-46.43990929705000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
223,81.50204081632653,BASS_00194,DRUMS_00316,46.43990929705000,34.82993197279000,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
224,81.87356009070295,BASS_00196,DRUMS_00318,23.21995464853000,34.82993197278000,True,False,11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
225,82.24507936507936,BASS_00197,DRUMS_00320,0E-14,11.60997732427000,True,False,11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
226,82.61659863945579,,DRUMS_00321,,0E-14,False,False,,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
227,82.9881179138322,BASS_00198,DRUMS_00323,-23.21995464853000,11.60997732427000,True,True,34.82993197278911,34.82993197278911,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
228,83.35963718820862,BASS_00199,DRUMS_00324,-11.60997732427000,-11.60997732427000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
229,83.73115646258503,BASS_00200,DRUMS_00325,-23.21995464852000,-11.60997732427000,True,False,11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
230,84.10267573696144,BASS_00201,DRUMS_00326,-11.60997732425000,-11.60997732425000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
231,84.45097505668934,BASS_00202,DRUMS_00327,0E-14,0E-14,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
232,84.82249433106576,BASS_00203,DRUMS_00328,11.60997732426000,0E-14,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
233,85.17079365079366,BASS_00204,DRUMS_00329,0E-14,0E-14,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
234,85.54231292517007,BASS_00205,DRUMS_00331,-11.60997732426000,0E-14,True,False,11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
235,85.89061224489797,BASS_00206,DRUMS_00333,11.60997732425000,11.60997732425000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
236,86.23891156462585,BASS_00207,DRUMS_00335,-11.60997732427000,11.60997732425000,True,True,23.219954648526077,23.219954648526077,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
237,86.61043083900226,BASS_00209,DRUMS_00336,-11.60997732426000,0E-14,True,False,11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
238,86.95873015873016,BASS_00210,DRUMS_00337,11.60997732426000,23.21995464853000,True,False,11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
239,87.30702947845805,BASS_00211,DRUMS_00338,11.60997732427000,23.21995464852000,True,False,11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
240,87.67854875283447,BASS_00212,DRUMS_00339,11.60997732426000,-81.26984126984000,True,True,-92.87981859410431,-92.87981859410431,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
241,88.02684807256236,BASS_00213,DRUMS_00340,34.82993197279000,11.60997732425000,True,True,-23.219954648526077,-23.219954648526077,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
242,88.39836734693877,BASS_00214,DRUMS_00341,11.60997732427000,0E-14,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
243,88.74666666666667,BASS_00215,DRUMS_00342,11.60997732425000,11.60997732425000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
244,89.09496598639456,,DRUMS_00343,,11.60997732427000,False,False,,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
245,89.46648526077098,BASS_00216,DRUMS_00344,11.60997732426000,11.60997732426000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
246,89.81478458049887,BASS_00217,DRUMS_00345,23.21995464852000,23.21995464852000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
247,90.16308390022675,BASS_00218,DRUMS_00346,23.21995464853000,34.82993197280000,True,False,11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
248,90.53460317460318,BASS_00219,DRUMS_00348,23.21995464852000,23.21995464852000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
249,90.88290249433106,BASS_00220,DRUMS_00349,34.82993197280000,23.21995464853000,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
250,91.25442176870749,BASS_00221,DRUMS_00351,23.21995464852000,11.60997732425000,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
251,91.60272108843537,BASS_00222,DRUMS_00352,23.21995464853000,11.60997732427000,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
252,91.9742403628118,BASS_00223,DRUMS_00353,11.60997732425000,-81.26984126985000,True,True,-92.87981859410431,-92.87981859410431,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
253,92.32253968253968,BASS_00224,DRUMS_00355,23.21995464853000,11.60997732426000,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
254,92.67083900226757,BASS_00225,DRUMS_00356,34.82993197279000,34.82993197279000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
255,93.042358276644,BASS_00226,DRUMS_00357,23.21995464852000,-81.26984126985000,True,True,-104.48979591836735,-104.48979591836735,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
256,93.39065759637188,BASS_00227,DRUMS_00358,34.82993197280000,34.82993197280000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
257,93.7621768707483,BASS_00229,DRUMS_00359,0E-13,34.82993197279000,True,True,34.82993197278911,34.82993197278911,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
258,94.11047619047619,,DRUMS_00360,,-81.26984126984000,False,False,,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
259,94.4819954648526,BASS_00230,DRUMS_00362,34.8299319728000,23.21995464853000,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
260,94.85351473922903,BASS_00231,DRUMS_00363,11.60997732425000,-69.65986394558000,True,True,-81.26984126984127,-81.26984126984127,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
261,95.20181405895691,,DRUMS_00364,,11.60997732427000,False,False,,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
262,95.57333333333334,BASS_00232,DRUMS_00366,23.21995464852000,23.21995464852000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
263,95.92163265306122,BASS_00233,DRUMS_00368,-46.43990929705000,34.82993197280000,True,True,81.26984126984127,81.26984126984127,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
264,96.29315192743765,BASS_00235,DRUMS_00369,34.82993197278000,-69.65986394559000,True,True,-104.48979591836735,-104.48979591836735,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
265,96.64145124716553,BASS_00236,DRUMS_00370,34.82993197280000,-34.82993197279000,True,True,-69.65986394557822,-69.65986394557822,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
266,97.01297052154194,BASS_00237,DRUMS_00372,34.82993197280000,-81.26984126982000,True,True,-116.09977324263039,-116.09977324263039,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
267,97.36126984126984,,DRUMS_00373,,46.43990929706000,False,False,,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
268,97.73278911564626,BASS_00238,DRUMS_00374,46.43990929704000,-34.82993197278000,True,True,-81.26984126984127,-81.26984126984127,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
269,98.08108843537416,BASS_00239,DRUMS_00375,58.04988662130000,69.65986394557000,True,False,11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
270,98.45260770975057,BASS_00240,DRUMS_00376,58.04988662132000,-46.43990929705000,True,True,-104.48979591836735,-104.48979591836735,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
271,98.82412698412699,BASS_00241,DRUMS_00377,34.82993197278000,46.43990929705000,True,False,11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
272,99.17242630385488,BASS_00242,DRUMS_00378,58.04988662132000,34.82993197279000,True,True,-23.219954648526077,-23.219954648526077,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
273,99.54394557823129,BASS_00243,DRUMS_00380,34.82993197279000,34.82993197279000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
274,99.91546485260771,BASS_00244,DRUMS_00382,23.21995464853000,23.21995464853000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
275,100.28698412698412,BASS_00245,DRUMS_00383,23.21995464853000,11.60997732427000,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
276,100.65850340136055,BASS_00246,DRUMS_00384,23.21995464852000,11.60997732425000,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
277,101.03002267573696,BASS_00247,DRUMS_00385,23.21995464852000,0E-14,True,True,-23.219954648526077,-23.219954648526077,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
278,101.40154195011338,BASS_00248,DRUMS_00386,23.21995464853000,0E-14,True,True,-23.219954648526077,-23.219954648526077,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
279,101.74984126984127,BASS_00249,DRUMS_00387,46.43990929705000,34.82993197279000,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
280,102.1213605442177,BASS_00250,DRUMS_00388,34.82993197277000,-69.6598639456000,True,True,-104.48979591836735,-104.48979591836735,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
281,102.46965986394558,BASS_00252,DRUMS_00389,34.82993197279000,23.21995464852000,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
282,102.84117913832199,BASS_00253,DRUMS_00390,11.60997732427000,0E-14,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
283,103.18947845804989,BASS_00254,DRUMS_00391,23.21995464853000,23.21995464853000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
284,103.53777777777778,BASS_00255,DRUMS_00392,58.04988662132000,-46.43990929705000,True,True,-104.48979591836735,-104.48979591836735,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
285,103.9092970521542,BASS_00257,DRUMS_00394,46.43990929705000,23.21995464853000,True,True,-23.219954648526077,-23.219954648526077,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
286,104.25759637188209,BASS_00258,DRUMS_00396,58.04988662131000,46.43990929705000,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
287,104.60589569160997,,DRUMS_00398,,46.43990929705000,False,False,,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
288,104.9774149659864,BASS_00259,DRUMS_00400,81.26984126984000,46.43990929705000,True,True,-34.82993197278911,-34.82993197278911,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
289,105.32571428571428,BASS_00260,DRUMS_00401,46.43990929705000,-46.43990929705000,True,True,-92.87981859410431,-92.87981859410431,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
290,105.67401360544218,BASS_00261,DRUMS_00403,-11.60997732427000,-58.04988662132000,True,True,-46.439909297052154,-46.439909297052154,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
291,106.0455328798186,BASS_00263,DRUMS_00404,58.04988662131000,58.04988662131000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
292,106.39383219954648,BASS_00264,DRUMS_00405,69.65986394559000,-34.82993197278000,True,True,-104.48979591836735,-104.48979591836735,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
293,106.74213151927438,,DRUMS_00406,,69.65986394557000,False,False,,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
294,107.11365079365079,BASS_00265,DRUMS_00407,58.04988662132000,-46.43990929705000,True,True,-104.48979591836735,-104.48979591836735,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
295,107.46195011337869,BASS_00266,DRUMS_00409,58.04988662131000,-46.43990929706000,True,True,-104.48979591836735,-104.48979591836735,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
296,107.81024943310658,BASS_00267,DRUMS_00410,69.65986394557000,-46.43990929705000,True,True,-116.09977324263039,-116.09977324263039,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
297,108.18176870748299,BASS_00268,DRUMS_00412,0E-14,58.04988662131000,True,True,58.049886621315196,58.049886621315196,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
298,108.53006802721089,BASS_00271,DRUMS_00413,34.82993197278000,-69.65986394559000,True,True,-104.48979591836735,-104.48979591836735,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
